label	text	processed_text
Positive	فندق رائع . الفندق رائع جدا من ناحية الموقع والنظافة وحفاوة الاستقبال والخدمات واشكرهم صراحه على الترقيه التي منحي إياها للشقه. الشي الوحيد فقط هو التأخير في الدخول
Positive	من أجمل الكلمات التي كتبها نزار، و من أجمل القصائد التي قرأتها على الإطلاق. . قولي أحبك كي تزيد و سامتي... فبغير حبك لا أكون جميلا ... . ما كنت أعلم ... حين شطبتك من دفتر الذكريات ... بأني أشطب نصف حياتي ..
Positive	استكمالا لروائع جمال بدوى فى القاء النظر على مقتطفات من التاريخ ...لتوصيل فكرة وزرع قيمة ...الكتاب فيع عرض عن عدد من حالات الضغاة والظلم ..ودراسة احوالهم والى ماوصلوا اليه وتقيم لتجربتهم
Positive	من الروايات اللى كنت مفكرها رواية عادية بس طلعت رواية بتحمل حاجات حلوة وعظيمة جدااا
Positive	عندما بدأت قراءة هذا الكتاب كنت صغيرة و لم أفهم معظم كلماته، لكن الان و بعد ان قرأته وجدت بانه كتاب جمع في طياته العظات و العبر و الحكم و النصائح على شكل قصص على ألسنة الحيوانات. كليلة و دمنة هي اول قصتين في الكتاب أما باقي الكتاب فيشتمل على قصص عديدة و متنوعة. و أكثر ما أعجبني من القصص ، باب الناسك و ابن عرس، باب السائح و الصائغ ، باب ابن الملك و أصحابه ، باب الملك و الطائر فنزه.
Positive	أعشق أسلوبه يستطيع رسم الاحساس بحروف وكلمات تلامس القلوب
Positive	مستوى خدمه ممتاز . الاستقبال. لاشي
Positive	الكاتب بلال فضل هو أحد الكتاب الذين يعبرون عندى مساخة الورق فأتخيله أمامى وهو يلقى المقال على مسامعى بوقفاته الابتدائية بعد سخرياته والتى غالبا ما تجعلك تتحسر على حالك دون أن تفقد متعة الضحك.... الكتاب شاهد على الوقوف وليس الحركة السياسى فى مصر وشاهد ايضا على فكر كاتب نتطلع دوما لما هو أفضل. ينتقد دوما من يحق لهم النقد دون تجريح. ويسخر ممن سخر منهم الزمان بأن منحهم عقولهم تلك. ورغم ذلك فإنك تعجز أن تسجل كتاباته تحت بند الساخر. وكقارئ لم يكن يتابعه بشغف فى جريدة المصرى اليوم ولم يكن متابعا جيدا للأحداث فى تلك الفترة فإن هذا الكاتب أعطى صورة لى لما مثلته تلك الفترة. و الغريب أنك ستجد فى هذا الكتاب ما يوضح تلك المشاكل التى قابلتنا فى الفترة الانتقامية من استغلال الدين و الجهل الفكرى و ...و... و
Positive	اتعامل مع هذا الكوفي من افضل جلسه على الاطلاق يقدم المشروبات البارده والساخنه دائما اطلب موكاكرش او توفي كرش او كوفي لاند كرش افضل من يعمل المشروبات البارده متميز كذلك في الموكا زحمه دائما واسعاره مناسبه ولم تتغير منذ فتره
Positive	فندق ممتاز . فندق رائع وسعرة ممتاز. لا شي. ممكن الاصنصير بطئ
Positive	لمن يبحث عن التوفير الجودة المقبولة . كانت اقامة جميلة هذه الشقق تصميمها عادي جدا وهي تصلح لمن يريد التوفيرالشقة تصلح لغرض النوم والخروج ليست للجلوس اغلب اليوم فيهانقطة مهمه السرير قاسي نوعا ما.
Positive	مش عارف ايه نظرية المؤامره دى؟
Positive	يوم للاستجمام . روعه المكان والفندق ممتاز وفخم وطاقم الفندق. رائع. ويهتمون للأطفال وراحتهم. شكرا.
Positive	مش قادرة أتخيل انى استحملت اقراها ومش قادرة أوصفلك وجعت قلبى قد ايه .. بجد أسلوب كتابة رائع خيال مالوش حدود وحزن فظيع عجبتنى بقدر ماوجعت قلبى بالظبط. فعلا ابداع يستحق الفراءة رائعة :
Positive	لعشاق الهدوء والاماكن الراقية . الافطار جدا رائع والطاقم محترم ويلبي الطلب باسرع وقت تسجيل الدخول سريع واستلام الغرفه المكان اكثر من رائع من ناحية الحجم والنظافة والهدوء السرير رائع والغرفة نظيفه والمسابح كبيره ونظيفه انصح من يبحث على الهدوء يزور هذا الفندق ،سأكرر الزياره. لاشي
Positive	ممتاز . كل شي. موظفي الاستقبال لا يتحدثون اللغة العربقة
Positive	بجد مجتمع جاهل لما يوصف كاتب عظيم زى علاء الاسوانى بالشذوذ و العهر. بجد رواية اكتر من رائعة
Positive	من أفضل ما قرأت. حيث يرصد الكاتب فيه الحالة الإسلامية التي يريدها، والتي لطاما تمنيتها أنا أيضا. ولكنه عبر عنها بأسلوب رائع من حلم بالجهاد وزوال الحدود والأمة الإسلامية والخلافة ...إلخ. ويرصد أيضا حالة الإسلاميين قبل وبعد الثورة و بعض التصرفات التي يعتبرها تحولا للأفضل وأخرى يعتبرها تحولا للأسوء. وبعض التصرفات الأخرى التي يكتفي برصدها دون أن يعلق عليها. استمتعت بالفعل بقراءة هذا الكتاب، جزى الله كاتبه كل خير
Positive	من زماااااااااااان حوالي سنه ما قرأتش كتاب لنبيل فاروق ولكن العوده مع هذا الكتاب تثبت أني خسرت نشاط كثير للعقل عن طريق خيال كتبه الرائع
Positive	قرأت لأمبريو ايكو رواية اسم الوردة والتي اعجبتني جدا وفاجأتني فقليل جدا ان تجد اعمالا روائية مترجمة تبهرك وتشدك. ومن خلالها احببت اسلوب ايكو الروائي وهنا في روايته الجديدة مقبرة براغ ايضا فاجأني وصدمني باسلوبه السردي البديع.. رواية استثنائية بامتياز من حيث طبيعتها وجوهرها، و سردها التاريخي لاحداث جسام. واجهتها اوربا الغربية في القرن التاسع عشر والقرن العشرين ، وبخاصة في فرنسا وايطاليا حيث. تفشت مظاهر الدسائس والمؤامرات والغش والتضليل والتزوير ، ودور اليهود والماسونية في هذه. الاحداث ، وبالذات ما يطلق عليها بروتوكولات حكماء صهيون ؛ وفيما اذا كانت هذه البروتوكولات. حقيقية ام مزيفة. حسب ماقرأت انه عندما ظهرت رواية مقبرة براغ في عام ، أثارت جدلا واسع النطاق في الأوساط الروائية الأوروبية وغيرها لما. تضمنته من تكريس واضح وتكريس فاضح لكره الآخر الذي تكرسه شخصية سيمونيني الحاقدة على أجناس. البشر وأصنافهم الثقافية؛ فهذا الرجل يكره اليهود واليسوعيين والقساوسة ورجال الدين عموما، ويمقت النساء، و. الفرنسيين رغم أنه أحدهم، والإيطاليين عندما يهزأ منهم، وكذلك الماسونيين، ويكره الفنانين والعلماء؛ يكره بيتهوفن. وفرويد وغيرهما، حتى تبدو الصورة قاتمة، لكن سيمونيني بدا ملتزما بما قطعه على نفسه عندما قال أريد أن. أعرف من أنا؟. الرواية ومن خلال فصولها الاولى قد تبدو سهلة ومرنة ومفهومة الا ان ذلك غير صحيح ما ان تتعمق اكثر في. القراءة حتى تبدأ تواجه بعض الصعوبة في محاولة فهم الاحداث وتشابكها وكذلك صعوبة في فهم التحليل النفسي للشخصيات. ، الا اني اعتقد ان القاريء المحترف، قادر على التعامل مع اسلوب الرواية وتشابك احداثها ، اما القاريء الهاوي. سيجد نفسه وقد اسقط في يده وتشتت انتباهه وفقد متعة القراءة لعدم تمكنه من استيعاب اللغة الخيالية المحبوكة بدقة متناهية. رواية جديرة بالقراءة وترجمتها جيدة جدا
Positive	حسيت انه قدم اقتراحات حلول لمشكلات مراهقة بس بطريقة غير مباشرة يعني هو مش كتاب كوميدي وبس
Positive	جيد. النظافه والاثاث والاطلاله ع البرج افضل من البحر. الاستقبال .. سيئ جداا اقصد الموظفين . هذي مرة احجز واكتب طلبات خاصهعلى البوكنغ ويتم ارسال رساله موافقه عن طريق الايميل لكن اتفاجئ بالفندقلم يوفر المطلوب ابدا ارجو النظر في ذلك ثانيا انا دافعه قيمه الغرفه معافطار واخر شي تقولي الموظفه غير شامل الافطار وتصر رغم ان الحجز بيديمووجود شامل الافطار بعد مارفعو ضغطي طلعت من الفندق وافطرت بالخارج وعندالشيك اوت كلمت مدير الفندق وشيك ع حجزي طلع شامل الافطار هنا انا طالبتبالمبلغ يطلع حول قال،بعوضك بالمرات الجايه اي مرات اي خرابيط بصراحهمااعيد السكن فيه
Positive	استثنائي. . المواقف تعبانه
Positive	مكان للراحه وخاصه لاكان معاك اطفال و عندك ترانزيت . مكان القريب من المطار والنظافه والتوصيل من والي المطار والمعامله. وجود مكان لشرب وبيع الخمور وهذا مااودك ان العائله اتشوف مثل هالاشياء
Positive	العيش كصورة ،. قرأته في فترة الامتحانات. ولحسن الحظ ، كان الانترنت منقطعا عن منزلنا. جربت حقا معنى الابتعاد عن العالم الافتراضي ، والعيش مع نفسك ، استيعاب عالمك الحقيقي بصورة أوضح. لاحظت كيف باتت أواصر العلاقة في عائلتنا أمتن. فتحت مجالات للحوار والمناقشة أكثر، أشعرتك ببركة في يومك. في المساء جلسنا سويا جلسة أفقدتنا متعتها تلك الأجهزة... الكتاب جيد خصوصا أنه مدعم بالدراسات والأبحاث ، والتي تزيد من مصداقيته. الكثير من الأفكار التي تكلم عنها أتفق عليها ، ولا بد أن تجرب الابتعاد حتى تلاحظ الفرق. بالتحديد موضوع المقارنة لفت انتباهي، أعاني منه شخصيا ، حيث أنني كلما أغلقت الفيس بوك شعرت بشيء من اليأس قد تسلل إلى نفسي ، بعد أن أغرق في صفحات الأخرين وأنا أقرأ في إنجازاتهم وأعمالهم ... لاحظ كيف يدفعك للوراء هذا الشعور . وأحيانا تكون أفضل من الشخص ذاته. لكن لا يمكن لنفسك ألا تقارن ، صعب جدا . وغيرها من الأمور ذكرت لا ريب في صحتها ... يوجد عدة نقاط سأدلي رأيي بها حسب التجربة. التكنولوجيا بمختلف مجالاتها سلاح ذو حدين وأنت وحدك قادر على اختيار أي طريق تريده ،. فيها مجالات تعود بالنفع والتحفيز وأخرى تؤثر سلبا و بشكل سيء. فمثلا بالنسبة للفيسبوك ، ميزاته معروفة كالتواصل الذي لا بد منه ومشاركة الأصدقاء حياتهم إلى حد معقول، والتسلية. وفيه سلبيات كالتي ذكرت. لكن بإمكاننا تفادي سلبياته ، هكذا أمر يعود على إرادة الشخص وحرصه على وقته. مثلا بإمكانك ألا تتبع الأصدقاء الذين ينشرون. السخافات أو الأفكار السيئة والمحبطة. مثل أولئك الذين يشركون الناس بأتفه تفاصيل حياتهم. اشتريت قميصا جديدا . ذهبت إلى المطعم مع رفاقي ونشرت الصور . زاد وزني كثيرا . لا يوجد داع لأن تشاركهم في ضياع أوقاتهم . أبعدهم عنك قدر المستطاع. ثاني خطوة أن تحدد عدد معين من الساعات التي تقضيها عليه. وتدخل فيها إلى الصفحات الهادفة والمجموعات الثقافية ، بعد أن تضعها في المفضلة. وإن كان لا بد من استخدامه فأنت تحافظ على وقتك وتشغله بما يفيدك. حتى الأصدقاء يمكنك أن تضع في القائمة المقربين منهم ، من يشبهك فكريا فيحصل منفعة متبادلة. بالنسبة لي : تعلمت الكثير من خلاله لو استغللت ميزاته لوجدتها ، ك تنمية الذائقة الأدبية حين تقرأ لعدد من الأصدقاء ،. والمنافسة الحسنة بينك وبينهم. التي تزيد من حماسك وتساعدك على إتقان عملك. وتتابع آخر أخبار الكتاب والبحوث العلمية والتطور ... بالنسبة للوسواس الذي ينتابك ما إن أغلقته ويشتت تركيزك الذي تحتاجه بشدة للعمل والدراسة. فهذا صحيح لكن أعود لنفس النقطة ، بإرادتك أنت تستطيع أن تقضي عليه. حاول أن تخفف من النشر اليومي وتحديث الحالة ولا تتحدث في مجموعات مع أصدقائك فيبقى ذهنك متصلا بها. أعتقد أنه كتب لأولئك الذين دخلوا في حالة إدمان ،الفارغين من الداخل الذين يقضون الساعات الطوال في تقليب الأخبار ذاتها. وربما من ليس لديه اطلاع على مواقع الانترنت الأخرى الأكثر فائدة. وأقل تأثيرا سلبيا. أشجع جدا على ترويجها وحثهم على القراءة والبحث منها... . في النهاية لا ضير في استعماله ما دمت متوازنا ، بينه وبين الواقع. لا إفراط في أي منهما ، وإن طغت ميزاته عندك على سلبياته. و ما إن لمست خللا في حياتك أو فقدانا للتوازن.. أغلقه وحاول تدريجيا أن تعود لواقعك وذاتك. مما أعجبني. عالمي هو بالفعل أصغر الآن ، لكنه أكثر عمقا . قريبا سيكون الصمت قد أصبح مجرد أسطورة ، الإنسان أدار ظهره للصمت ، يوما بعد يوم يخترع آلات وأجهزة تزيد من الضجيج وتصرف انتباه البشرية عن جوهر الحياة ، عن التفكر وعن التأمل . :
Positive	جيد . موقع الفندق و تصميم الفندق و النطافة و الراحة. عدم تجهيز طلبات شهر العسل
Positive	فندق جميل وموقعه مميز . سعره مغري وموقعه جدا مميز .. يعيبه طاقم الاستقبال السيء. طاقم استقبال لا يصلح الا لبيع الفلافل
Positive	اهلاوى حتى النخاع لكن استمتعت بالكتاب حتى آخر كلمة :
Positive	جيد. . صعوبه في الحصول علي تاكسي
Positive	فندق يستحق الزيارة فندق رائع بمعنى الكلمة ،،، ومريح جدا ،،، وخاصة موظفي الاستقبال والإدارة كان استقبالهم ممتازا ،،، وخصوصا الأستاذ فيصل ،،، والإقامة كانت مريحة جدا ونظافة الغرف كانت ممتازة والمواقف مظللة والموقع ممتاز بعيدا عن الإزعاج
Positive	الجميل هنا هو الفكرة المطروحة فهي مميزة و تستحق جوائز الأوسكار هذا رأيي الشخصي لكن أحب أن أنوه أنني قد تابعت الفيلم قبل قراءتي للرواية ما يجعل تقييمي تقييم مزدوج يقيم الرواية و العمل الدرامي معا. استمعت جدا بالأحداث التي تعكس مشاكل العالم العربي تحديدا وهذا ما جعلها رواية فريدة لا تنسى
Positive	الكتاب حلو جدا بس حلو بوجع، اعتقاد فقد من تحب صعب جدا
Positive	فندق مميز . اعجبني الموقع والنظافه.
Positive	رائع. خدمه المواقف. وقيمه الغرفه مناسبه نوع ما .وكل ما أذهب إلى دوبي رايح أستأجر في فندق النجوم. يحتاج تغير السرير
Positive	استجمام وعبادة . الفندق ممتاز الا اني بينت للاستقبال ان الغرفة بعض الدود كالناموس والبعوض وغيره وهذا غريب. عدم النتباه للدود من بعوض ونامس وغيره .
Mixed	مقبول. السرير مريح نوعا ما. حمام واحد فقط ف الشقة ..الوصول له صعب ..والشقق صغيرة .
Mixed	أول قراءة لي لغادة السمان، الكاتبة أوضحت أن محتواه من أول كتاباتها لذا تلحظ بدايتها كانت مشتته قليلا وهناك فروقات كثيرة بين نص وآخر، وهذا ما يميز الكاتبه التي تطور من كاتبتها واسلوبها في الطرح، أكثر نص أعجبني بحثا عن سهول القمر.
Mixed	رواية جيدة مختلفة عن النوع الذى عودنا احمد مراد بتقديمه. اخذتنى لاحداث مصر سنة و للعجب لم تختلف كثيرا عن احداث مصر سنة . زى ما احنا شعب بيعشق جلاده فى نظر العالم ليس له اى حق فى حريته لانه سيسئ التصرف بها. كل همه الفلوس و لقمة العيش و معندوش اى مانع يتعاون مع المحتل و يخدمه بل بالعكس و يراه افضل السبل للعيش. لسه زى ماحنا فينا اللى على الكراسى بيتغير و حتى الوطنى لو وصل للكرسى بيتغير و الاعلام بيطبل للمحتل زى ما هو.. كلمات اعجبتنى الاحتلال كله احتلال و الارض دى بتاعة ربنا تحرير مصر الحقيقى تطهير الناس من الخونة فكرك المحتل بيغلبنا بسلاح؟ ابدا بيغلبنا بالرجالة اللى استعمر ورحهم . فعلا المحتل عمره ما اعتمد على سلاحه اعتمد علينا احنا عشان نحتل له ارضنا بداله.
Mixed	جميلة وممتعة ، بس مش مهمة خالص. اول حاجة اقراها لمعلوف ومش هتكون الاخيرة ان شاء الله .
Mixed	الثلاث نجمات لي أنا وليس للكتاب.. لأني ببساطة لا أعتقد أني فهمت ما أراده حسين البرغوثي من جنونه هذا
Mixed	مقبول. الموقع. خدمة العم ء سيئة وغير صادقين
Mixed	مرضي. . لم يقدم لنا برنامج شهر عسل
Mixed	ما أفسد علي هذا الكتاب هو باب القدر الذي انتصر فيه الكاتب لعقيدة متطرفة في حرية الإرادة لدرجة إدعاء أن الله عز وجل لا يعلم أفعال الناس قبل وقوعها. أيضا تعريضه بالأشاعرة خصوصا في قضية الأسباب وفاعليتها ورأيي أنه لم يفهم مقولتهم فيها والتي ليس هذا مقام ذكرها وتبيينها. من الواضح أنه ينتصر لجميع آراء المعتزلة وما وافقهم الأشاعرة فيه ضد ابن تيمية، وقد وفق إلى حد كبير في بقية الأبواب دون التي ذكرتها. وفي الأخير كان الكاتب محترما في طريقة نقده وهذا يحسب له
Mixed	حسن. قريب من المطاعم السرير كبير يوجد فيه مسبح. موضفة الاستقابل الدبيه تقل شايفه نفسها شوي ازعاااااج الطيارات بسبب قربه من المطار
Mixed	إذا الشعب يوما أراد الحياة فلا بد أن يستجيب القدر. ولا بد لليل أن ينجلي ولا بد للقيد أن ينكسر. كان صاحب جملة رقيقة .. و معانى نبيلة. .. رحمه الله. ،،. أعجبنى للغاية الترتيب الزمنى للقصائد بالديوان ، وتأريخها. لكوني مهتمه بملاحظة التسلسل و التطور الفكرى و الروحى لكتابنا و مفكرينا .. او /الانحدار. ... فمتابعة اطوارهم و رؤاهم الروحيه و الفكريه و النفسيه. هو مبحث مهم جدا في حد ذاته ،. و بعيدا عن التناول الشعرى فأبو القاسم كان مادة غنيه لى من تلك الناحية الأنثربولوجية : ، من خلال متابعة الخط البيانى الفكرى و الروحى لأشعاره فى ديوان. اغانى الحياة . .... الشطور و الأبيات الناقصه ، و التى لم يتم نظمها رحمه الله ، كانت مادة مثيرة بالنسبه لى ، ككلمات متقاطعة .. و كنت مهتمه جدا بفكرة اتمام نظمهم كشغلي بالكمال ، و أتممت نظم بعضهم بالفعل و نشرته فى بوست على فيس بوك : من فترة
Mixed	إقامة جيدة وليست ممتازة . الموقع متميز في وسط المدينةترتيب الغرفة ممتازالمسلزمات و الإحتياجات متوفرة بشكل جيد. عدم توافر شمسيات بالعدد الكافي حول المسبحيوجد فقط عدد سرير أطفال على مستوي الفندق ككل قلة المناشف في الغرفة و الأكواب و المناديل
Mixed	أنا راعى بقر مسكين وحيد وحيد، ووطنى بعيد بعيد..تاراررراااا. . :// . . / = ...
Mixed	من أجمل ما قرأت لنزار قباني إن لم يكن الأفضل على الإطلاق، كعادته شعر فصيح ولغة متميزة وتشبيهات قوية، مزج جميل ما بين الرومانسية وشعر الرفض.. من القصائد التي أعجبتني :. مواطنون دونما وطن. مطاردون كالعصافير على خرائط الزمن. مسافرون دون أوراق. وموتى دونما كفن. نحن بغايا العصر. كل حاكم يبيعنا ويقبض الثمن. نحن جوارى القصر. يرسلوننا من حجرة لحجرة. من قبضة لقبضة. من مالك لمالك ومن وثن الى وثن. نركض كالكلاب كل ليلة. من عدن لطنجة. ومن طنجة الى عدن. نبحث عن قبيلة تقبلنا. نبحث عن ستارة تسترنا. وعن سكن. وحولنا أولادنا. احدودبت ظهورهم وشاخوا. وهم يفتشون في المعاجم القديمة. عن جنة نظيرة. عن كذبة كبيرة. تدعى الوطن.. . يا وطني المصلوب فوق حائط الكراهية. يا كرة النار التي تسير نحو الهاوية. لا أحد من مضر .. أو من بني ثقيف. أعطى لهذا الوطن الغارق بالنزيف. زجاجة من دمه ... أو بوله الشريف . لا أحد.. على امتداد هذه العباءة المرقعة ... أهداك يوما معطفا أو قبعة ... يا وطني المكسور مثل عشبة الخريف ... مقتلعون نحن كالأشجار من مكاننا ... مهجرون من أمانينا، وذكرياتنا. عيوننا تخاف من أهدابنا. شفاهنا تخاف من أصواتنا. حكامنا آلهة يجري الدم الأزرق في عروقهم. ونحن نسل الجارية. . يا وطني كل العصافير لها منازل. إلا العصافير التي تحترف الحرية. فهي تموت خارج الأوطان. . الحاكم يضرب بالطبله. وجميع وزارت الإعلام تدق على ذات الطبله. وجميع وكالات الأنباء تضخم إيقاع الطبله. والصحف الكبرى.. والصغرى. تعمل أيضا راقصة. في ملهى تملكه الدوله .. . الدولة منذ بداية هذا القرن تعيد تقاسيم الطبله. الشورى بين الناس أساس الملك . الشعب كما نص الدستور أساس الملك . لا أحد يرقص بالكلمات سوى الدوله... لا أحد يزني بالكلمات،. سوى الدوله . القمع أساس الملك . شنق الإنسان أساس الملك . حكم البوليس أساس الملك . تجديد البيعة للحكام أساس الملك . وضع الكلمات على الخازوق. أساس الملك... . والسلطة تعرض فتنتها. وحلاها في سوق الجمله... لا يوجد عري أقبح من عري الدوله.... . تاريخك يا مولاي تاريخ مزور. . أجمل دواوين نزار من رأيي ويستحق الخمس نجوم بالتأكيد.
Mixed	رحلة انتظار . الراحة والتبريد الخاص بالغرفة والقرب من المطار الشارقة الدولي. لايوجد اتصال واي فاي بالغرفة
Mixed	الحياة لعبة شطرنج ، كتاب خفيف وجيميل نوهنا لحقيقة ادراكنا لمعركتنا مع الشيطان والانتباه لنقلاتنا في هذه الحياة :
Mixed	مرضي. جيد جدا الاقامه فيه.
Mixed	فى ذكر وفاته السادسة. انتهى من الكتاب التاسع من اعماله الرائعة. كتاب خفيف يحمل لمحات من مدن عالمية كبرى ونرة بيسطة على بعض الحضارات. مع تلميح لاحدى القضايا العصرية فى ذالك الوقت وهى العنصرية فى اوروبا. ياخذك الدكتور مصطفى محمود من فراكفورت وهامبورج فى المانيا ومدى قوة الصناعة وتاثيرها على الجوانب الحياتية الاخرى ومدى تاثيرها على اهتمامات وتفكير الانسان الالمانى. ويسافر الى باريس ليرسم لك مدى ابداع تلك المدية وفى تشبيه ليه حيث شبه باريس بالمرأة كل شخص يرى فيها ما فى داخله. ويذهب الى لؤلؤة العرب لبنان ومدى روعة بيروت وتنوع الحياة بها ويختم رحلته بزيارة تاريخية لمدية عريقة جدا فى التاريخ ومدى بسالتها فى مقاومة الاحتلال وهى طرابلس. اسلوب الدكتور المعتاد السهل المبسط اللغة الصحيحة السلسة. رحمة الله عليك ايها الفيلسوف والايب والعالم والمفكر. حقا احد اهم رموز الفكر والادب المصرى على مر التاريخ
Mixed	في هذا الكتاب مجموعة منتقاة من الرسائل الإلكترونية التي كان يبعثها الدكتور/ عبد الكريم بكار للمشتركين في القائمة البريدية بموقعه.. تتميز ببساطته لغتها ووضوح المقصد منها، كما أنه يسد بها ثغرات صغيرة في حياتنا ربما لانشعر بخوائها أو افتقادنا لبعض التوازن المكمل للانسجام الذاتي فينا ومصالحة العقل و الروح.. بالنسبة لي مجموعة معينة من الرسائل شعرت بها وكأنها أرسلت لي خاصة لتقوم فيني ماعجزت عنه، وحققت بأحرفها البسيطة قدر كبير من الفائدة لي:. كن مشروعا، المقارنة المضيئة، للقمة طريقان، حينما نفقد الهدف، خيرون ولكن، قمة العظمة، وضعية منتجة، الأشد خطورة، الشعور بالهناء.
Mixed	مرضي. . مواعيد الأتوبيس ذهابا وايابا للمسجد الحرام لم يلتزمون بها السائقين
Mixed	الموقع سيء . طاقم الاستقبال جدا ذوق واسعدوني بتقديم خدماتهمالغرفة مريحة والنظافة ممتازةالهدوء متوفر بشكل مريح للاقامهالواي فاي جدا سريع وقويعمال النظافة والبوابه مبتسمين دائما ومريحين في التعامل والخدمات. موقع الفندق سيء جدا جدالا يوجد اي خدمات حول الفندقالتاكسي غير متوفر بجوار الفندقعند الرجوع من اي مكان للفندق نعاني في وصف الموقععند الحجز على بوكنق الصور الموجوده والموقع غير مطابقة للحقيقة هي في الحقيقة لفندق اخر من مجموعة داماك اسمه داماك ميزون دبي مول وليست للفندق اللذي اقمنا فيهعند ذهابي من المطار للفندق المطابق لمواصفات بوكنق تم الطلب مني تغيير المكان ولم يوفرو لي وسيلة نقل وكان هذا خطأ بوكنق وليس خطأي لاني توجهت للعنوان الموجود على بوكنق وتفاجأت بان المعلومات على بوكنق مكذوبة وليست صحيحةاتمنى من بوكنق تحري المصداقيه في وصف موقع الفندق والصور الموضحة لمكان الاقامة والغرفلا اعتقد اني سأعيد الكره في التعامل مع اي فندق يخص مجموعة داماك
Mixed	مبالغ فيه لي تجربه سيئه لهذا الفندق .زرت الاقصر لمده ايام ليالي في فندق ومنتجع الهلتون من / الى / / .تم الاختيار بناء على اساس التقيم الوارد من . ولكن وجدت عكس ما كنت اتوقع القيمه مبالغ بها مقارنه بالفنادق الاحرى التكيف سيئ حيث لايمكن التحكم بحراه وبروده الغرفه الا من خلال المركز لديهم مع تقديم مبررات غير مقنعه للزبون والاستخفاف بعقليته يعطوك كلام جميل لكن لاحل واخيرا تقدم المدير المناوب مشكورا بطلب مني تغير الغرفه بغرفه افضل بعد ما كنت زعلان وحاول ارضائي مشكورا وكان لطيف جدا القيمه المبالغ بها ناتجه عن تفرده ب. .ولكن لللاسف الايتم تشغيلها الا بطلب مسبق لكل زبون وتحتاج الى نصف ساعه او ساعه لتسخينها لتخفيض الكلفه هنالك اخطاء في احتساب اجره الغرفه بالزياده خلاف لما هو محجوز من قبل شركه ة . بزياده دولار لليله .لولا انني كمنت محتتفظ بتعزيز الحجز لدفعت مبالغ اضافيه خارج الاتفاق بعد جدال تضاف مبالغ بالفاتوره بعد اغلاقها من قبل الزبون على الفاتوره دون انتباه الزبون لها بالغبن مما يفقد الفندق مصداقيته رغم احترامي للموظفين والعاملين الذين يحاولون اشعارك انهن يلبون طلباتك علما بان اخلاقهم ممتازه ورغبتهم في اعطاء انطباع عن جوده الخدمه واضح ولكن تاثير تخفيض التكلفه يؤثر على رضاء الزبون سلبا
Mixed	حسن. . رائحة الفندق رطوبةالاثاث غير مريح
Mixed	مبدأيا الفكره شدتني لقرأتها ، فكره مجنونه كتييير ، حسيت في أوقات كتييير في النصف بملل و كنت أقرب اني مكملهاش للأخر لكن كملتها و الحمد لله استهلت الوقت الي قرأتها فيها ، كاتب اسلوبه سلس تشبيهاته قليله حبيتين، يميل مثل كل الدكاتره الي الواقعيه و الموت و الجثث. في الاخر : نجمه للفكره العبقريه. و نجمه للبساطه في السرد. و نجمه للنهاية الغير متوقعه.
Mixed	امممممممممممممم هيا اوك فيها حبكة جامدة وترتيب ف احداث ومعلومات تاريخية حلوة ف وسط القصص دى كلها. بس كان فيها رغى كتير الغرض منه كان انك يعيشك ف الجو. بس لاقيت نفسى زهقان وانا عمال اكرر في الحاجات دى . تنفع تتعمل مسلسل او فيلم لان فيها احداث وازمنة كتير. لتانى مرة تامر ابراهيم بيحرق الاحداث بايديه لما يقولى بالطبع سوق يقابل الشئ مرة اخرى ولكن دعنا لا نستبق الاحداث . نسيت اقول ان الرواية لو كنت اعرف من الاول انها مش واقعية وبتتكلم عن سحر اسود وطقوس وكلام من ده انا كنت كبرت دماغى ووفرت فلوسى. بس انا استمتعت اكبر بالكتاب التانى. والنهاية عجبتنى اوى اذ انها اكتر حاجة واقعية ف الموضوع : . نصيحة : شوفلك موضوع واقعى هتطلع بتكتب فيه احسن
Mixed	كل ما أراه الآن أننا سائرون في اتجاه يوتيوبيا بسرعة الضوء و ليس في علبة كبريت معدنية ،، الفقراء هما الوطن :/
Mixed	كتاب رائع ومفيد وملهم للمرأة بأسلوب مريح وسهل. ليس كغيره من كتب تطوير الذات في انه اكثر واقعية ومرونة. كما ان اسلوب الكاتبة وتجاربها الشخصية تجعل الكتاب ملئ بالصدق والشفافية. انصح كل فتاة او ام بقرائته
Mixed	أم يشبعون من الدم ؟. دائما تفسير العراقيين للمعاناة الإنسانية و الحياة يختلف يختلف ، يختلف و رب السماء
Mixed	فى المجمل القصة حلوة بس حسيت ان ف البداية مملة شوية وبعدين حسيت ان سليم اتظلم وان كان غلط برده بس هيه انتقامها كان زيادة وكنت بفضل اكتر انها كانت تصارحة انها عرفت وانها تعرف اسبابه ايه قبل ما تعمل اى حاجة
